msg_id,thread_id,sent_at,from_addr,to_addr,subject,body
M00824,TH00412,2025-02-12,new@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2025-02,"Confirmed. We can supply 261.7 MT mustard stalk at Rs 2460 per MT, delivery by 12-Feb-2025."
M00825,TH00413,2025-02-18,purchase@marudharbiofuels.in,khatu@example.in,Requirement mustard stalk 2025-02,We need 393.5 MT of mustard stalk. Can you commit by 18-Feb-2025?
M00826,TH00413,2025-02-18,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2025-02,Ok for 393.5 MT at Rs 2436 per tonne. Loading will start before 18-Feb-2025.
M00827,TH00414,2025-02-15,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2025-02,We need 177.5 MT of rice husk. Can you commit by 15-Feb-2025?
M00828,TH00414,2025-02-15,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-02,Ok for 177.5 MT at Rs 2130 per tonne. Loading will start before 15-Feb-2025.
M00829,TH00415,2025-02-10,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2025-02,We need 224.0 MT of mustard stalk. Can you commit by 10-Feb-2025?
M00830,TH00415,2025-02-10,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2025-02,"Yes sir, 224.0 MT available. Rate Rs 2534/MT. Will dispatch before 10-Feb-2025."
M00831,TH00416,2025-03-23,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2025-03,"Requirement 162.5 MT rice husk, delivery on or before 23-Mar-2025. Kindly confirm rate."
M00832,TH00416,2025-03-23,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-03,"Confirmed. We can supply 162.5 MT rice husk at Rs 2135 per MT, delivery by 23-Mar-2025."
M00833,TH00417,2025-03-26,purchase@marudharbiofuels.in,jai@example.in,Requirement mustard stalk 2025-03,Please confirm availability of 284.1 MT mustard stalk for delivery by 26-Mar-2025.
M00834,TH00417,2025-03-26,jai@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2025-03,Accepted. 284.1 MT mustard stalk @ Rs 2376 PMT. Delivery 26-Mar-2025 positive.
M00835,TH00418,2025-03-22,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2025-03,Please confirm availability of 210.5 MT mustard stalk for delivery by 22-Mar-2025.
M00836,TH00418,2025-03-22,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2025-03,"Yes sir, 210.5 MT available. Rate Rs 2407/MT. Will dispatch before 22-Mar-2025."
M00837,TH00419,2025-03-12,purchase@marudharbiofuels.in,nakoda@example.in,Requirement rice husk 2025-03,Please confirm availability of 148.6 MT rice husk for delivery by 12-Mar-2025.
M00838,TH00419,2025-03-12,nakoda@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-03,"Confirmed. We can supply 148.6 MT rice husk at Rs 2123 per MT, delivery by 12-Mar-2025."
M00839,TH00420,2025-03-18,purchase@marudharbiofuels.in,nakoda@example.in,Requirement rice husk 2025-03,Please confirm availability of 269.7 MT rice husk for delivery by 18-Mar-2025.
M00840,TH00420,2025-03-18,nakoda@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-03,"Yes sir, 269.7 MT available. Rate Rs 2131/MT. Will dispatch before 18-Mar-2025."
M00841,TH00421,2025-03-13,purchase@marudharbiofuels.in,jai@example.in,Requirement mustard stalk 2025-03,Please confirm availability of 407.3 MT mustard stalk for delivery by 13-Mar-2025.
M00842,TH00421,2025-03-13,jai@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2025-03,Accepted. 407.3 MT mustard stalk @ Rs 2400 PMT. Delivery 13-Mar-2025 positive.
M00843,TH00422,2025-03-25,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2025-03,Please confirm availability of 243.9 MT rice husk for delivery by 25-Mar-2025.
M00844,TH00422,2025-03-25,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-03,Accepted. 243.9 MT rice husk @ Rs 2019 PMT. Delivery 25-Mar-2025 positive.
M00845,TH00423,2025-03-23,purchase@marudharbiofuels.in,jai@example.in,Requirement mustard stalk 2025-03,We need 129.2 MT of mustard stalk. Can you commit by 23-Mar-2025?
M00846,TH00423,2025-03-23,jai@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2025-03,Ok for 129.2 MT at Rs 2449 per tonne. Loading will start before 23-Mar-2025.
M00847,TH00424,2025-03-16,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2025-03,Please confirm availability of 154.0 MT rice husk for delivery by 16-Mar-2025.
M00848,TH00424,2025-03-16,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-03,Accepted. 154.0 MT rice husk @ Rs 2033 PMT. Delivery 16-Mar-2025 positive.
M00849,TH00425,2025-03-23,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2025-03,We need 318.5 MT of rice husk. Can you commit by 23-Mar-2025?
M00850,TH00425,2025-03-23,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-03,Accepted. 318.5 MT rice husk @ Rs 2120 PMT. Delivery 23-Mar-2025 positive.
M00851,TH00426,2025-03-27,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2025-03,"Requirement 291.5 MT rice husk, delivery on or before 27-Mar-2025. Kindly confirm rate."
M00852,TH00426,2025-03-27,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-03,Accepted. 291.5 MT rice husk @ Rs 2077 PMT. Delivery 27-Mar-2025 positive.
M00853,TH00427,2025-03-25,purchase@marudharbiofuels.in,salasar@example.in,Requirement mustard stalk 2025-03,Please confirm availability of 156.3 MT mustard stalk for delivery by 25-Mar-2025.
M00854,TH00427,2025-03-25,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2025-03,Accepted. 156.3 MT mustard stalk @ Rs 2403 PMT. Delivery 25-Mar-2025 positive.
M00855,TH00428,2025-03-21,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2025-03,We need 381.2 MT of rice husk. Can you commit by 21-Mar-2025?
M00856,TH00428,2025-03-21,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-03,"Confirmed. We can supply 381.2 MT rice husk at Rs 2088 per MT, delivery by 21-Mar-2025."
M00857,TH00429,2025-03-11,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2025-03,"Requirement 138.1 MT rice husk, delivery on or before 11-Mar-2025. Kindly confirm rate."
M00858,TH00429,2025-03-11,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-03,Accepted. 138.1 MT rice husk @ Rs 2115 PMT. Delivery 11-Mar-2025 positive.
M00859,TH00430,2025-03-11,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2025-03,"Requirement 242.7 MT rice husk, delivery on or before 11-Mar-2025. Kindly confirm rate."
M00860,TH00430,2025-03-11,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-03,Ok for 242.7 MT at Rs 2046 per tonne. Loading will start before 11-Mar-2025.
M00861,TH00431,2025-03-27,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2025-03,"Requirement 308.2 MT rice husk, delivery on or before 27-Mar-2025. Kindly confirm rate."
M00862,TH00431,2025-03-27,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-03,"Yes sir, 308.2 MT available. Rate Rs 2025/MT. Will dispatch before 27-Mar-2025."
M00863,TH00432,2025-03-10,purchase@marudharbiofuels.in,salasar@example.in,Requirement mustard stalk 2025-03,"Requirement 209.0 MT mustard stalk, delivery on or before 10-Mar-2025. Kindly confirm rate."
M00864,TH00432,2025-03-10,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2025-03,Accepted. 209.0 MT mustard stalk @ Rs 2460 PMT. Delivery 10-Mar-2025 positive.
M00865,TH00433,2025-04-16,purchase@marudharbiofuels.in,shri@example.in,Requirement rice husk 2025-04,We need 308.7 MT of rice husk. Can you commit by 16-Apr-2025?
M00866,TH00433,2025-04-16,shri@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-04,Ok for 308.7 MT at Rs 2144 per tonne. Loading will start before 16-Apr-2025.
M00867,TH00434,2025-04-16,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2025-04,We need 268.5 MT of rice husk. Can you commit by 16-Apr-2025?
M00868,TH00434,2025-04-16,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-04,Ok for 268.5 MT at Rs 2192 per tonne. Loading will start before 16-Apr-2025.
M00869,TH00435,2025-04-14,purchase@marudharbiofuels.in,nakoda@example.in,Requirement mustard stalk 2025-04,"Requirement 283.0 MT mustard stalk, delivery on or before 14-Apr-2025. Kindly confirm rate."
M00870,TH00435,2025-04-14,nakoda@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2025-04,Ok for 283.0 MT at Rs 2575 per tonne. Loading will start before 14-Apr-2025.
M00871,TH00436,2025-04-11,purchase@marudharbiofuels.in,shri@example.in,Requirement rice husk 2025-04,"Requirement 121.0 MT rice husk, delivery on or before 11-Apr-2025. Kindly confirm rate."
M00872,TH00436,2025-04-11,shri@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-04,"Confirmed. We can supply 121.0 MT rice husk at Rs 2166 per MT, delivery by 11-Apr-2025."
M00873,TH00437,2025-04-25,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2025-04,Please confirm availability of 368.4 MT rice husk for delivery by 25-Apr-2025.
M00874,TH00437,2025-04-25,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-04,Ok for 368.4 MT at Rs 2208 per tonne. Loading will start before 25-Apr-2025.
M00875,TH00438,2025-04-23,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2025-04,We need 242.1 MT of rice husk. Can you commit by 23-Apr-2025?
M00876,TH00438,2025-04-23,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-04,"Yes sir, 242.1 MT available. Rate Rs 2118/MT. Will dispatch before 23-Apr-2025."
M00877,TH00439,2025-04-23,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2025-04,Please confirm availability of 123.0 MT rice husk for delivery by 23-Apr-2025.
M00878,TH00439,2025-04-23,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-04,"Confirmed. We can supply 123.0 MT rice husk at Rs 2145 per MT, delivery by 23-Apr-2025."
M00879,TH00440,2025-04-17,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2025-04,We need 373.0 MT of rice husk. Can you commit by 17-Apr-2025?
M00880,TH00440,2025-04-17,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-04,"Yes sir, 373.0 MT available. Rate Rs 2218/MT. Will dispatch before 17-Apr-2025."
M00881,TH00441,2025-04-14,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2025-04,We need 376.6 MT of rice husk. Can you commit by 14-Apr-2025?
M00882,TH00441,2025-04-14,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-04,"Confirmed. We can supply 376.6 MT rice husk at Rs 2127 per MT, delivery by 14-Apr-2025."
M00883,TH00442,2025-04-17,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement mustard stalk 2025-04,"Requirement 368.6 MT mustard stalk, delivery on or before 17-Apr-2025. Kindly confirm rate."
M00884,TH00442,2025-04-17,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2025-04,Ok for 368.6 MT at Rs 2468 per tonne. Loading will start before 17-Apr-2025.
M00885,TH00443,2025-04-10,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2025-04,We need 320.0 MT of rice husk. Can you commit by 10-Apr-2025?
M00886,TH00443,2025-04-10,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-04,"Yes sir, 320.0 MT available. Rate Rs 2130/MT. Will dispatch before 10-Apr-2025."
M00887,TH00444,2025-04-28,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2025-04,"Requirement 159.3 MT rice husk, delivery on or before 28-Apr-2025. Kindly confirm rate."
M00888,TH00444,2025-04-28,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-04,Ok for 159.3 MT at Rs 2193 per tonne. Loading will start before 28-Apr-2025.
M00889,TH00445,2025-04-10,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2025-04,Please confirm availability of 407.0 MT rice husk for delivery by 10-Apr-2025.
M00890,TH00445,2025-04-10,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-04,Ok for 407.0 MT at Rs 2207 per tonne. Loading will start before 10-Apr-2025.
M00891,TH00446,2025-04-19,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2025-04,We need 221.6 MT of rice husk. Can you commit by 19-Apr-2025?
M00892,TH00446,2025-04-19,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-04,"Confirmed. We can supply 221.6 MT rice husk at Rs 2150 per MT, delivery by 19-Apr-2025."
M00893,TH00447,2025-04-24,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2025-04,"Requirement 352.9 MT mustard stalk, delivery on or before 24-Apr-2025. Kindly confirm rate."
M00894,TH00447,2025-04-24,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2025-04,"Confirmed. We can supply 352.9 MT mustard stalk at Rs 2466 per MT, delivery by 24-Apr-2025."
M00895,TH00448,2025-04-14,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2025-04,We need 264.2 MT of rice husk. Can you commit by 14-Apr-2025?
M00896,TH00448,2025-04-14,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-04,"Confirmed. We can supply 264.2 MT rice husk at Rs 2176 per MT, delivery by 14-Apr-2025."
M00897,TH00449,2025-05-11,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2025-05,"Requirement 274.5 MT rice husk, delivery on or before 11-May-2025. Kindly confirm rate."
M00898,TH00449,2025-05-11,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-05,"Confirmed. We can supply 274.5 MT rice husk at Rs 2289 per MT, delivery by 11-May-2025."
M00899,TH00450,2025-05-25,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2025-05,We need 404.8 MT of rice husk. Can you commit by 25-May-2025?
M00900,TH00450,2025-05-25,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-05,"Confirmed. We can supply 404.8 MT rice husk at Rs 2241 per MT, delivery by 25-May-2025."
M00901,TH00451,2025-05-22,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2025-05,"Requirement 275.4 MT rice husk, delivery on or before 22-May-2025. Kindly confirm rate."
M00902,TH00451,2025-05-22,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-05,"Yes sir, 275.4 MT available. Rate Rs 2223/MT. Will dispatch before 22-May-2025."
M00903,TH00452,2025-05-23,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2025-05,We need 285.7 MT of rice husk. Can you commit by 23-May-2025?
M00904,TH00452,2025-05-23,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-05,"Confirmed. We can supply 285.7 MT rice husk at Rs 2221 per MT, delivery by 23-May-2025."
M00905,TH00453,2025-05-15,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2025-05,Please confirm availability of 291.2 MT rice husk for delivery by 15-May-2025.
M00906,TH00453,2025-05-15,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-05,Ok for 291.2 MT at Rs 2267 per tonne. Loading will start before 15-May-2025.
M00907,TH00454,2025-05-28,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2025-05,"Requirement 145.6 MT rice husk, delivery on or before 28-May-2025. Kindly confirm rate."
M00908,TH00454,2025-05-28,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-05,"Confirmed. We can supply 145.6 MT rice husk at Rs 2273 per MT, delivery by 28-May-2025."
M00909,TH00455,2025-05-10,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2025-05,Please confirm availability of 354.9 MT rice husk for delivery by 10-May-2025.
M00910,TH00455,2025-05-10,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-05,Ok for 354.9 MT at Rs 2301 per tonne. Loading will start before 10-May-2025.
M00911,TH00456,2025-05-18,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement mustard stalk 2025-05,Please confirm availability of 370.4 MT mustard stalk for delivery by 18-May-2025.
M00912,TH00456,2025-05-18,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2025-05,Ok for 370.4 MT at Rs 2507 per tonne. Loading will start before 18-May-2025.
M00913,TH00457,2025-05-27,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2025-05,"Requirement 370.5 MT rice husk, delivery on or before 27-May-2025. Kindly confirm rate."
M00914,TH00457,2025-05-27,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-05,"Confirmed. We can supply 370.5 MT rice husk at Rs 2269 per MT, delivery by 27-May-2025."
M00915,TH00458,2025-05-12,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2025-05,"Requirement 144.9 MT rice husk, delivery on or before 12-May-2025. Kindly confirm rate."
M00916,TH00458,2025-05-12,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-05,"Yes sir, 144.9 MT available. Rate Rs 2181/MT. Will dispatch before 12-May-2025."
M00917,TH00459,2025-05-22,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2025-05,We need 204.6 MT of rice husk. Can you commit by 22-May-2025?
M00918,TH00459,2025-05-22,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-05,Accepted. 204.6 MT rice husk @ Rs 2211 PMT. Delivery 22-May-2025 positive.
M00919,TH00460,2025-05-16,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2025-05,Please confirm availability of 281.3 MT rice husk for delivery by 16-May-2025.
M00920,TH00460,2025-05-16,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-05,Accepted. 281.3 MT rice husk @ Rs 2212 PMT. Delivery 16-May-2025 positive.
M00921,TH00461,2025-05-13,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2025-05,Please confirm availability of 406.7 MT rice husk for delivery by 13-May-2025.
M00922,TH00461,2025-05-13,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2025-05,Accepted. 406.7 MT rice husk @ Rs 2191 PMT. Delivery 13-May-2025 positive.
M00923,TH00462,2025-05-13,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2025-05,"Requirement 413.1 MT rice husk, delivery on or before 13-May-2025. Kindly confirm rate."
